attack,attack_state,backup_oracle,method,mode_code,mode_name,period,primary_oracle,request_id,selected_attacked_any,selected_attacked_backup,selected_attacked_primary,selected_trusted_any,selected_trusted_primary
OOA,honest,24,HCRL-Oracle,1,serial_safe,22,29,1306,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,22,14,1307,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,22,14,1308,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,22,14,1309,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,22,14,1310,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,22,14,1311,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,22,14,1312,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,22,14,1313,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,22,14,1314,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,22,14,1315,0,0,0,1,1
OOA,honest,3,HCRL-Oracle,1,serial_safe,22,4,1316,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,22,4,1317,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,22,4,1318,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,22,4,1319,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,22,4,1320,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1321,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1322,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1323,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1324,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1325,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1326,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1327,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1328,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1329,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1330,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1331,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1332,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1333,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1334,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1335,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,23,14,1336,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,23,14,1337,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,23,14,1338,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,23,14,1339,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,23,14,1340,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,23,14,1341,0,0,0,1,1
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1342,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1343,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1344,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1345,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1346,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1347,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1348,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1349,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1350,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1351,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1352,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1353,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1354,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1355,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1356,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1357,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1358,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1359,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1360,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1361,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1362,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1363,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1364,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1365,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1366,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1367,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1368,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1369,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1370,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1371,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1372,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1373,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1374,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1375,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,23,4,1376,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1377,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1378,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1379,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,23,4,1380,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1381,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1382,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1383,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1384,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1385,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1386,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1387,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1388,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1389,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1390,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1391,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1392,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1393,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1394,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1395,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1396,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1397,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1398,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1399,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1400,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1401,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1402,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1403,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1404,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1405,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1406,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1407,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1408,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1409,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1410,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1411,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1412,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1413,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1414,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1415,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1416,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1417,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1418,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1419,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1420,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1421,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1422,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1423,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1424,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1425,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1426,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1427,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1428,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1429,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1430,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,14,1431,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,14,1432,0,0,0,1,1
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1433,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1434,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1435,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,24,4,1436,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,24,4,1437,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,29,1438,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,24,29,1439,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,24,29,1440,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,29,1441,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,29,1442,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1443,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,29,1444,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1445,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,29,1446,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,29,1447,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1448,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,29,1449,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,14,1450,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,14,1451,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,14,1452,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,14,1453,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,14,1454,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,14,1455,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,14,1456,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1457,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1458,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1459,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,1,serial_safe,25,29,1460,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,2,parallel_fast,25,29,1461,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,2,parallel_fast,25,29,1462,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1463,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1464,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1465,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,29,1466,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,29,1467,1,0,1,1,0
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,14,1468,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,14,1469,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,14,1470,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,14,1471,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,14,1472,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,14,1473,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,25,14,1474,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,25,14,1475,0,0,0,1,1
OOA,honest,14,HCRL-Oracle,1,serial_safe,25,19,1476,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,2,parallel_fast,25,19,1477,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,1,serial_safe,25,19,1478,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,1,serial_safe,25,19,1479,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,1,serial_safe,25,19,1480,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,1,serial_safe,25,19,1481,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1482,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,25,4,1483,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1484,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1485,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1486,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,25,4,1487,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1488,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1489,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1490,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1491,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,25,4,1492,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,25,4,1493,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1494,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,1,serial_safe,25,19,1495,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,1,serial_safe,25,19,1496,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,2,parallel_fast,25,19,1497,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,2,parallel_fast,25,19,1498,1,0,1,1,0
OOA,honest,14,HCRL-Oracle,2,parallel_fast,25,19,1499,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,25,4,1500,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1501,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1502,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1503,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1504,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1505,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1506,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1507,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1508,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1509,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1510,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1511,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1512,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1513,1,0,1,1,0
OOA,honest,29,HCRL-Oracle,1,serial_safe,26,14,1514,1,1,0,1,1
OOA,honest,29,HCRL-Oracle,1,serial_safe,26,14,1515,1,1,0,1,1
OOA,honest,29,HCRL-Oracle,2,parallel_fast,26,14,1516,1,1,0,1,1
OOA,honest,29,HCRL-Oracle,1,serial_safe,26,14,1517,1,1,0,1,1
OOA,honest,29,HCRL-Oracle,1,serial_safe,26,14,1518,1,1,0,1,1
OOA,honest,29,HCRL-Oracle,1,serial_safe,26,14,1519,1,1,0,1,1
OOA,honest,29,HCRL-Oracle,1,serial_safe,26,14,1520,1,1,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,26,14,1521,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,26,14,1522,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,26,14,1523,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,26,14,1524,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,1,serial_safe,26,14,1525,0,0,0,1,1
OOA,honest,24,HCRL-Oracle,2,parallel_fast,26,14,1526,0,0,0,1,1
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1527,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1528,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1529,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1530,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1531,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1532,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1533,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1534,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1535,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1536,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1537,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1538,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1539,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1540,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1541,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1542,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1543,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1544,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1545,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1546,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1547,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1548,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1549,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1550,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1551,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1552,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1553,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1554,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1555,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1556,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1557,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,1,serial_safe,26,4,1558,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1559,1,0,1,1,0
OOA,honest,3,HCRL-Oracle,2,parallel_fast,26,4,1560,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1561,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,1,serial_safe,27,4,1562,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1563,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1564,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1565,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1566,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,1,serial_safe,27,4,1567,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1568,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1569,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1570,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1571,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1572,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1573,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,1,serial_safe,27,4,1574,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1575,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1576,1,0,1,1,0
OOA,malicious,3,HCRL-Oracle,2,parallel_fast,27,4,1577,1,0,1,1,0
OOA,malicious,14,HCRL-Oracle,1,serial_safe,27,29,1578,1,0,1,1,0
OOA,malicious,14,HCRL-Oracle,2,parallel_fast,27,29,1579,1,0,1,1,0
OOA,malicious,14,HCRL-Oracle,2,parallel_fast,27,29,1580,1,0,1,1,0
OOA,malicious,29,HCRL-Oracle,1,serial_safe,27,14,1581,1,1,0,1,1
OOA,malicious,29,HCRL-Oracle,1,serial_safe,27,14,1582,1,1,0,1,1
OOA,malicious,29,HCRL-Oracle,1,serial_safe,27,14,1583,1,1,0,1,1
OOA,malicious,14,HCRL-Oracle,1,serial_safe,27,29,1584,1,0,1,1,0
OOA,malicious,14,HCRL-Oracle,2,parallel_fast,27,29,1585,1,0,1,1,0
OOA,malicious,14,HCRL-Oracle,1,serial_safe,27,29,1586,1,0,1,1,0
OOA,malicious,14,HCRL-Oracle,1,serial_safe,27,29,1587,1,0,1,1,0
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,29,1588,1,0,1,1,0
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,29,1589,1,0,1,1,0
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,29,1590,1,0,1,1,0
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,29,1591,1,0,1,1,0
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1592,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1593,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1594,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1595,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1596,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1597,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1598,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1599,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1600,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1601,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1602,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1603,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1604,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1605,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1606,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1607,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1608,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1609,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1610,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1611,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1612,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1613,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1614,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,2,parallel_fast,27,14,1615,0,0,0,1,1
OOA,malicious,24,HCRL-Oracle,1,serial_safe,27,14,1616,0,0,0,1,1
